hs_commodity,hs_description,naics_2023,naics_2022,overlap_type
6202407511,W Anorak & Smlr Art mmf Lt 36% Wl/fah N K  Nesoi (doz),315250.0,315240.0,both_years
6202407521,G Anorak & Smlr Art mmf Lt 36% Wl/fah N K  Nesoi (doz),315250.0,315240.0,both_years
6212107000,Bras Nt Cont Lace Net Etc Ot Tex Mtl Gt=70% Silk (doz),315250.0,315240.0,both_years
6204636005,Wg B&b Overalls Syn Fib Insltd Cold Weathr P Nesoi (doz),315250.0,315240.0,both_years
6204636010,Women's Bib & Brace Overalls Synthetic Fiber Nesoi (doz),315250.0,315240.0,both_years
6204636025,G B&b Ovrals Syn Fib N-insltd Import Prts Pl Nesoi (doz),315250.0,315240.0,both_years
6204636050,G B&b Ovrals Syn Fib N-insltd N-imp Prt Plys Nesoi (doz),315250.0,315240.0,both_years
6106201010,"Women's Blouses Of mmf Cont 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6106201020,"Girls' Blouses Of mmf Cont 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6204636500,No description available,315250.0,315240.0,both_years
6108299000,"W/g Briefs & Pant Of Tex Matl Cont Lt 70% Silk,kt (doz)",315250.0,315240.0,both_years
6204637010,Women's Trouser Etc Synthetic Fib Gt=36% Wo Nesoi (doz),315250.0,315240.0,both_years
6204637020,Girls' Trouser Etc Synthetic Fib Gt=36% Wool Nesoi (doz),315250.0,315240.0,both_years
6106202010,"Women's Blouses Of Other Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6106202020,"Girls' Blouses Of Ot mmf Imp Playsuit Parts, Knit (doz)",315250.0,315240.0,both_years
6106202030,Girls' Blouses & Shirts Nesoi Of Other mm Fib Knit (doz),315250.0,315240.0,both_years
6204637510,"Ski/snowboard Pants, Wom/girl Water-resist S Nesoi (doz)",315250.0,315240.0,both_years
6204637590,"W/g W/r Trous Etc Syn Fib Lt 36%w/fah, N K Nesoi (doz)",315250.0,315240.0,both_years
6212109010,Bras Not Containing Lace Net Or Embroidery Cotton (doz),315250.0,315240.0,both_years
6212109020,Bras Not Containing Lace Net Or Embroidery mmf (doz),315250.0,315240.0,both_years
6212109040,Bras Nt Con Lace Net Etc Ot Tex Mtl Lt 70% Slk N K (doz),315250.0,315240.0,both_years
6104499010,"W/g Dresses Of Ot Textile Mat Subj Cot Res, Knit (doz)",315250.0,315240.0,both_years
6104499020,"W/g Dresses Of Ot Textile Mat Subj Wool Res, Knit (doz)",315250.0,315240.0,both_years
6104499030,"W/g Dresses Of Ot Textile Mat Subj mmf Res, Knit (doz)",315250.0,315240.0,both_years
6104499060,"W/g Dresses Of Other Textile Material, Knit, Nesoi (doz)",315250.0,315240.0,both_years
6104631010,"W/g Overalls Of Synthetic Fibers, Insulated, Knit (doz)",315250.0,315240.0,both_years
6104631020,"W Ovralls Of Synthetic Fibers, Nt Insulated, Knit (doz)",315250.0,315240.0,both_years
6104631030,"G Ovralls Of Synthetic Fibers, Nt Insulated, Knit (doz)",315250.0,315240.0,both_years
6204639010,No description available,315250.0,315240.0,both_years
6204639025,"G Trous Etc Syn Fib Lt 36% W/fah Imp Plyst,  Nesoi (doz)",315250.0,315240.0,both_years
6204639030,G Trous Etc Syn Fib Lt 36% W/fah N Imp Plyst Nesoi (doz),315250.0,315240.0,both_years
6204639032,"W Shorts Of Syn Fib Lt 36% W/fah, Not Knit/c Nesoi (doz)",315250.0,315240.0,both_years
6204639035,"G Shorts Syn Fib Lt 36% W/fah Imp Plyst, N K Nesoi (doz)",315250.0,315240.0,both_years
6204639040,"G Shorts Syn Fib Lt 36% W/fah Nt Plyst Pt,  Nesoi (doz)",315250.0,315240.0,both_years
6104631510,"W/g Trousers Of Syn Fibers Cont 23% More Wool,knit (doz)",315250.0,315240.0,both_years
6104631520,"W/g Shorts Of Syn Fibers Cont 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6114200010,"Women's Or Girls' Tops Of Cotton, Knitted Or Croch (doz)",315250.0,315240.0,both_years
6114200015,"Jumpers Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6114200020,"Bodysuits And Bodyshirts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6114200040,"W/g Sunsuits And Similar Apparel Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6114200042,"Oth Grmts,kt/cro,cot,inslt,for Cold Wthr Protect (doz)",315250.0,315240.0,both_years
6114200046,"Girls' Ovralls & Smlr Aprl Of Cotton Ninsltd, Knit (doz)",315250.0,315240.0,both_years
6114200052,"Women's Ovralls & Smlr Aprl Of Cot Ninsltd, Knit (doz)",315250.0,315240.0,both_years
6114200060,"Women's Or Girls Other Garments Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104632006,"Knitted Womens Syn Trous, Gt=5% Elast Yarn (doz)",315250.0,315240.0,both_years
6104632011,"Knitted Womens Syn Trousers, Other (doz)",315250.0,315240.0,both_years
6104632016,"Knit Grl Syn Trous,gt=5% Elas Yrn,pts Of Playsuit (doz)",315250.0,315240.0,both_years
6104632021,"Knit Grls Syn Trous, Parts Of Playsuits, Other (doz)",315250.0,315240.0,both_years
6104632026,"Knit Girls Syn Trous, Gt=5% Elast Yarn, Other (doz)",315250.0,315240.0,both_years
6104632028,"Knit Girls Syn Trousers, Nesoi (doz)",315250.0,315240.0,both_years
6104632030,"W Shirts Of Syn Fibers Cont Lt 23% Wool/fah, Knit (doz)",315250.0,315240.0,both_years
6104632050,"G Shorts Of Syn Fibers Imp As Pts Playsuits, Knit (doz)",315250.0,315240.0,both_years
6104632060,"G Shorts Of Syn Fibers Cont Lt 23% Wool/fah, Knit (doz)",315250.0,315240.0,both_years
6204510010,"Women's Skirts And Divided Skirts Of Wool, Nt Knit (doz)",315250.0,315240.0,both_years
6204510020,"Grls Skirts & Divd Skirts Of W/fah, Not Knit/croch (doz)",315250.0,315240.0,both_years
6204120010,"W/g Jackets Imp As Parts Of Suit Of Cotton, Nt Kt (doz)",315250.0,315240.0,both_years
6204120020,"W/g Skirts Etc Imp As Parts Of Suit Of Cotton,n Kt (doz)",315250.0,315240.0,both_years
6204120030,"W/g Trousers Etc Imp As Part Of Suit Of Cot,nt Kt (doz)",315250.0,315240.0,both_years
6204120040,"W/g Suts,n-kt,cot:waistcoats Impd As Parts Of Suts (doz)",315250.0,315240.0,both_years
6211200430,"W/g Anorak Smlr Art For Ski-st Cot Cont Dwn,n Knit (doz)",315250.0,315240.0,both_years
6211200440,"W/g Anorak Smlr Art F Ski-st Texmtrl Cont Dwn,n Kt (doz)",315250.0,315240.0,both_years
6112110020,"W/g Jackets For Track Suits Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6112110040,"W/g Shirts For Track Suits Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6112110060,"W/g Trousers For Track Suits Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6211200820,"W/g Ski-suits Containing Down, Not Knt Or Crochetd (doz)",315250.0,315240.0,both_years
6108310010,"Women's Nightdresses And Pajamas Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6108310020,"Girls' Nightdresses And Pajamas Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6211201540,"W/g Water Res Ski-suit Anorak & Sim Art Cot, Nt Kt (doz)",315250.0,315240.0,both_years
6211201545,W/g Wtr Res Ski-suit Anorak & Smlr Art Nesoi Nt Kt (doz),315250.0,315240.0,both_years
6211201550,No description available,315250.0,315240.0,both_years
6211201555,W/g Wtr Res Trsrs/brchs Imp Prt-sk Sts Nesoi Nt Kt (doz),315250.0,315240.0,both_years
6211201560,"W/g Wtr Res Nesoi, Of Cotton, Not Knit/crocheted (doz)",315250.0,315240.0,both_years
6211201565,"W/g Wtr Res Nesoi, Of Tex Mats Nesoi Nt Kt/crchtd (doz)",315250.0,315240.0,both_years
6104510000,"W/g Skirts And Divided Skirts Of Wool, Knit (doz)",315250.0,315240.0,both_years
6109100037,"W/g Underwear Of Cotton, Knitted Or Crocheted (doz)",315250.0,315240.0,both_years
6109100040,"Women's T-shirts Except Underwear Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6109100045,"Girls' T-shirts Except Underwear Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6109100060,"Women's Tank Tops Except Underwear Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6109100065,"Girls' Tank Tops Except Underwear Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6109100070,"W/g Art Sim T-shirts & Tank Tops Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6211205400,"W/g Ski-suit Anorak & Similar Articles Wool, Nt Kt (doz)",315250.0,315240.0,both_years
6204521000,"W/g Skirts & Divided Skirts Cot Frklr Prod, Nt Kt (doz)",315250.0,315240.0,both_years
6211205810,"W/g Ski-suit Anorak & Similar Articles Cotton,n Kt (doz)",315250.0,315240.0,both_years
6211205820,"W/g Ski-suit Anorak & Similar Articles mmf, Nt Kt (doz)",315250.0,315240.0,both_years
6211205830,"W/g Ski-suit Anorak & Smlr Art Tex Mtrl Nesoi,n Kt (doz)",315250.0,315240.0,both_years
6211206400,No description available,315250.0,315240.0,both_years
6208192000,"W/g Slips And Petticoats Of Cotton, Not Knit (doz)",315250.0,315240.0,both_years
6204522010,"Women's Skirts & Divided Skirts Cot Corduroy, N Kt (doz)",315250.0,315240.0,both_years
6204522020,"Girls' Skirts & Divided Skirts Cot Corduroy, Nt Kt (doz)",315250.0,315240.0,both_years
6204522030,"Women's Skirt & Divided Skirt Cot Blue Denim, N Kt (doz)",315250.0,315240.0,both_years
6204522040,"Girls' Skirt & Divided Skirt Cot Blue Denim, N Kt (doz)",315250.0,315240.0,both_years
6204522070,"Women's Skirt & Divided Skirt Cotton; Nesoi, Nt Kt (doz)",315250.0,315240.0,both_years
6204522080,"Girls' Skirts & Divd Skirts Ot Cotton; Nesoi, N Kn (doz)",315250.0,315240.0,both_years
6211206810,"W/g Ski-suit Trousers & Breeches Cotton, Not Knit (doz)",315250.0,315240.0,both_years
6211206820,"W/g Ski-suit Trousers & Breeches Man-made Fib,n Kt (doz)",315250.0,315240.0,both_years
6211206830,"W/g Ski-suit Trousers/breeches Tex Mtrl Nesoi,n Kt (doz)",315250.0,315240.0,both_years
6211207400,"W/g Ski-suit, Nesoi, Of Wool, Not Knit/crocheted (doz)",315250.0,315240.0,both_years
6204392010,"Women's Suit-type Jacket Art Fib Gt=36% Wool,nt Kt (doz)",315250.0,315240.0,both_years
6204392020,"Girls' Suit-type Jacket Art Fib Gt=36% Wool, Nt Kt (doz)",315250.0,315240.0,both_years
6211207810,"W/g Ski-suit,nesoi, Cotton, Not Knit Or Crochetd (doz)",315250.0,315240.0,both_years
6211207820,"W/g Ski-suit, Nesoi, Of mmf, Not Knit Or Crochetd (doz)",315250.0,315240.0,both_years
6211207830,"W/g Ski-suit Of Other Textile Materials Nesoi,n Kt (doz)",315250.0,315240.0,both_years
6204393010,"Women's Suit-type Jac Art Fib N Lt 36% Wool,nt Kt (doz)",315250.0,315240.0,both_years
6204393020,"Girls' Suit Jacket Art Fib N Lt 36% W/fah, N Kt (doz)",315250.0,315240.0,both_years
6204131000,"W/g Suits Of Syn Fibers Cont 36% More Wool, Nt Kt (no)",315250.0,315240.0,both_years
6111201000,"Babies' Blouses & Shirts Ex Set Pts Of Cotton,knit (doz)",315250.0,315240.0,both_years
6208195000,"W/g Slips & Petticoats Tex Matl Gt=70% Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6204132010,"Women's Suits Syn Fib Con Lt 36% Wool/fah, N Kt/cr (no)",315250.0,315240.0,both_years
6204132020,"Girls' Suit Syn Fib Con Lt 36% Wool/fah, N Kt/crch (no)",315250.0,315240.0,both_years
6111202000,"Babies' T-shirt & Smlr Grmnt Ex Set Pt Of Cot,knit (doz)",315250.0,315240.0,both_years
6112120020,"W/g Jackets For Track Suits Of Syn Fib, Knit (doz)",315250.0,315240.0,both_years
6112120040,"W/g Shirts For Track Suits Of Syn Fibers, Knit (doz)",315250.0,315240.0,both_years
6112120060,"W/g Trousers For Track Suits Of Syn Fibers, Knit (doz)",315250.0,315240.0,both_years
6111203000,"Babies' Sweater & Smlr Grmnt Ex Set Pt Of Cot,knit (doz)",315250.0,315240.0,both_years
6209900500,"Babies' Grmnt & Clthng Accessories Wool, Not Knit (doz)",315250.0,315240.0,both_years
6108320010,"Women's Nightdresses & Pajamas Of Manmade Fib,knit (doz)",315250.0,315240.0,both_years
6108320015,"Girls' Blanket Sleepers Of mmf, Knitted/crocheted (doz)",315250.0,315240.0,both_years
6108320025,"Girls' Nightdresses & Pajamas Of Manmade Fib, Knit (doz)",315250.0,315240.0,both_years
6209901000,"Babies' Blouses, Shirts Ex Set Pts Of Art Fib,n Kt (doz)",315250.0,315240.0,both_years
6204396000,"W/g Suit-type Jacket Of Silk 70% More Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6206100010,"W/g Blouses Of Silk Subject Cotton Restraints,n Kt (doz)",315250.0,315240.0,both_years
6206100020,"W/g Blouses Of Silk Subject Wool Restraints, N Kt (doz)",315250.0,315240.0,both_years
6206100030,"W/g Blouses Of Silk Subject mmf Restraints, N Kt (doz)",315250.0,315240.0,both_years
6206100040,"W/g Blouses Of Silk Cont 70% More Silk, Not Knit (doz)",315250.0,315240.0,both_years
6206100050,"W/g Blouses Of Slk Con Lt 70% Slk/slk Wst,not Knit (doz)",315250.0,315240.0,both_years
6111204000,"Babies' Dresses Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104520010,"Women's Skirts And Divided Skirts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6104520020,"Girls' Skirts And Divided Skirts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6209902000,"Babies' Trousers, Shorts Ex Set Pt Of Art Fib,n Kt (doz)",315250.0,315240.0,both_years
6111205000,"Babies' Trousers, Shorts Ex Set Parts Of Cot, Knit (doz)",315250.0,315240.0,both_years
6108191000,"W/g Slip & Petticoat Ot Tex Mat Cont 70%silk,knit (doz)",315250.0,315240.0,both_years
6208199000,"W/g Slip & Pettict Tex Matl Lt 70% Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6209903010,"Babies' Sunsuits & Similar Apparel Of Art Fib,n Kt (doz)",315250.0,315240.0,both_years
6209903015,"Babies' Blanket Sleepers Of Art Fib, Nt Kt/crochet (doz)",315250.0,315240.0,both_years
6209903020,"Babies' Grmnt & Clthng Access Sets Of Art Fib,n Kt (doz)",315250.0,315240.0,both_years
6209903030,"Babies' Grmnt & Clthng Access Set Pt Art Fib, N Kt (doz)",315250.0,315240.0,both_years
6204398010,"W/g Suit-type Jacket Ot Tex Mat Subj Cot Res,nt Kt (doz)",315250.0,315240.0,both_years
6209903040,"Babies' Garments & Clothing Access Of Art Fib,n Kt (doz)",315250.0,315240.0,both_years
6204398020,"W/g Suit-type Jacket Ot Tex Mat Subj Wool Res,n Kt (doz)",315250.0,315240.0,both_years
6204398030,"W/g Suit-type Jacket Ot Tex Mat Subj mmf Res,nt Kt (doz)",315250.0,315240.0,both_years
6204398050,"W/g Suit-type Jacket Other Silk, Not Knit (doz)",315250.0,315240.0,both_years
6204398060,"W/g Suit-type Jacket Textile Materials Nesoi, N Kt (doz)",315250.0,315240.0,both_years
6111206010,"Babies' Sunsuits & Similar Apparel Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6111206020,"Babies' Grmnts & Clthng Access Sets Of Cotton,knit (doz)",315250.0,315240.0,both_years
6111206030,"Babies' Grmnt & Clthng Access Set Pt Of Cot, Knit (doz)",315250.0,315240.0,both_years
6111206070,Babies Grmnts & Cloth Access Of Knit Cotton Nesoi (doz),315250.0,315240.0,both_years
6202301200,"W/g Overcoats, Carcoats Etc Of Cotton & Down,nt Kt (doz)",315250.0,315240.0,both_years
6104391000,"W/g Suit-type Jackets & Blazers Of Art Fibers,knit (doz)",315250.0,315240.0,both_years
6202302010,"Wmns Ovrcts,crcts,capes,clks,smlr Coats,n-ktd,cot (doz)",315250.0,315240.0,both_years
6202302020,"Girls' Raincoats Of Cotton, Not Knitted Or Crochet (doz)",315250.0,315240.0,both_years
6202302025,Women's Overcoat Carcoat & Smlr Coat Corduroy N Kt (doz),315250.0,315240.0,both_years
6202302035,Girls' Overcoat Carcoat & Smlr Coat Corduroy Nt Kt (doz),315250.0,315240.0,both_years
6202302050,"Women's Overcoats & Smlr Coats Cotton Nesoi, Nt Kt (doz)",315250.0,315240.0,both_years
6202302060,"Girls' Overcoats & Smlr Coats Cotton Nesoi, Nt Kt (doz)",315250.0,315240.0,both_years
6204531000,"W/g Skirts Syn Fiber Crtfd Folklore Products, N Kt (doz)",315250.0,315240.0,both_years
6104392010,"W/g Suit-type Jacket Ot Tex Mat Subj Cot Res, Knit (doz)",315250.0,315240.0,both_years
6104392020,"W/g Suit-type Jacket Ot Tex Mat Subj Wool Res,knit (doz)",315250.0,315240.0,both_years
6104392030,"W/g Suit-type Jacket Ot Tex Mat Subj mmf Res, Knit (doz)",315250.0,315240.0,both_years
6104392040,"W/g Suit-type Jacket Of Silk 70% More Silk, Knit (doz)",315250.0,315240.0,both_years
6209905000,"Babies' Grmnt Etc Of Tex Mat Cont 70% Silk, Nt Kt (doz)",315250.0,315240.0,both_years
6104392050,"W/g Suit-type Jacket Con Lt 70% By Wgt Silk,knit (doz)",315250.0,315240.0,both_years
6104392090,"W/g Suit-type Jacket Textile Materials Nesoi, Knit (doz)",315250.0,315240.0,both_years
6202303000,"W/g Anoraks, Ski-jacket Etc Of Cotton & Down, Rpo (doz)",315250.0,315240.0,both_years
6204532010,"Women's Skirts Synth Fiber Gt=36% Wool, Nt Knit (doz)",315250.0,315240.0,both_years
6204532020,"Girls' Skirt Synthetic Fiber Gt=36% Wool, Not Knit (doz)",315250.0,315240.0,both_years
6104131000,"W/g Suits Of Syn Fibers Cont 23% More Wool, Knit (no)",315250.0,315240.0,both_years
6202304000,"W/g Garments Designd For Rainwear Cotton,  Rpo (doz)",315250.0,315240.0,both_years
6204533010,W Skirts Syn Fib Lt 36% By Wgt Of W/fah Not Knit (doz),315250.0,315240.0,both_years
6204533020,"G Skirt Of Syn Fib; Lt 36% By Wgt W/fah, Not Knit (doz)",315250.0,315240.0,both_years
6104132000,"W/g Suits Of Other Synthetic Fibers, Knit (no)",315250.0,315240.0,both_years
6202305010,"W/g Padded Sleeveless Jckt W Sleeve Att Cot,  Rpo (doz)",315250.0,315240.0,both_years
6202305020,"W/g Padded Sleeveless Jckt W-out Slv Att Cot, Rpo (doz)",315250.0,315240.0,both_years
6202305026,"Women's Anorak & Smlr Article Cotton Crduroy, Rpo (doz)",315250.0,315240.0,both_years
6202305031,"Girls' Anorak & Smlr Article Cotton Corduroy, Rpo (doz)",315250.0,315240.0,both_years
6202305061,"Women's Anorak & Smlr Article Cotton Nesoi,  Rpo (doz)",315250.0,315240.0,both_years
6202305071,"Girls' Anoraks & Smlr Article Cotton Nesoi,  Rpo (doz)",315250.0,315240.0,both_years
6202306000,"W/g Anoraks, Ski-jacket Etc Of Cotton & Dow Nesoi (doz)",315250.0,315240.0,both_years
6109901050,"Women's T-shirts Of Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6109901060,"Girls' T-shirts Of Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6209909000,Babies' Grmnt&clthng Access Lt 70% Slk/slk Ws N Kt (doz),315250.0,315240.0,both_years
6109901065,"Women's Tank Tops & Singlets Of Manmade Fiber,knit (doz)",315250.0,315240.0,both_years
6109901070,"Girls' Tank Tops & Singlets Of Manmade Fibers,knit (doz)",315250.0,315240.0,both_years
6109901075,"Women's Or Girls' Thermal Undershirts Of mmf, Knit (doz)",315250.0,315240.0,both_years
6109901090,"W/g Articles Similar To T-shirts, Etc Of mmf, Knit (doz)",315250.0,315240.0,both_years
6106100010,"Women's Blouses And Shirts Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6106100020,"Girls' Blouses Of Cotton Imp Playsuit Parts, Knit (doz)",315250.0,315240.0,both_years
6106100030,"Girls' Blouses Nes0i Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6202307000,"W/g Garments Designd For Rainwear Cotton, Nesoi (doz)",315250.0,315240.0,both_years
6109901530,W Or G Underwear Of Wool With Long Sleeves Knitted (doz),315250.0,315240.0,both_years
6109901540,"W/g T-shirts Etc Ex Unwear Of Wool W Lg Slves,knit (doz)",315250.0,315240.0,both_years
6208992010,"W/g Negligees, Bathrobes Etc Of Wool, Not Knit (doz)",315250.0,315240.0,both_years
6208992020,"W/g Brfs Pnts Snglts Oth Undshrts Of Wool, Not Knt (doz)",315250.0,315240.0,both_years
6202308010,"W/g Padded Sleeveless Jckt W Sleeve Att Cot, Nesoi (doz)",315250.0,315240.0,both_years
6202308020,W/g Padded Sleeveless Jckt W-out Slv Att Cot Nesoi (doz),315250.0,315240.0,both_years
6202308026,Women's Anorak & Smlr Article Cotton Crduroy Nesoi (doz),315250.0,315240.0,both_years
6202308031,Girls' Anorak & Smlr Article Cotton Corduroy Nesoi (doz),315250.0,315240.0,both_years
6202308061,"Women's Anorak & Smlr Article Cotton Nesoi, Nt Kt (doz)",315250.0,315240.0,both_years
6202308071,"Girls' Anoraks & Smlr Article Cotton Nesoi, Nt Kt (doz)",315250.0,315240.0,both_years
6208993010,"W/g Negligees, Etc Cont Gt=70% Slk/slk Wst, N Kt (doz)",315250.0,315240.0,both_years
6208993020,"W/g Brfs Pnts Snglts & Ot Undshrt Gt=70% Silk,n Kn (doz)",315250.0,315240.0,both_years
6102300500,"W/g Overcoats, Etc mmf Cont Gt=25% Leather, Knit (doz)",315250.0,315240.0,both_years
6108199010,"W/g Slips And Petticoats Of Cotton, Knit (doz)",315250.0,315240.0,both_years
6108199030,"W/g Slips & Petticts Oth Tex Mat Lt 70% Silk,knit (doz)",315250.0,315240.0,both_years
6102301000,"W/g Overcoats, Etc mmf Cont Gt=23% Wt W/fah Knit (doz)",315250.0,315240.0,both_years
6109904020,"W/g T-shirts Etc Cont 70% More Silk By Weight,knit (doz)",315250.0,315240.0,both_years
6102302010,"Women's Overcoat Etc Of Other Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6102302020,"Girls' Overcoats Etc Of Other Manmade Fibers, Knit (doz)",315250.0,315240.0,both_years
6208995010,W/g Bathrobes Etc Silk Con Lt 70% By Wgt Slk N Knt (doz),315250.0,315240.0,both_years
6208995020,W/g Nesoi Brf Pnt Snglt Undwr Lt 70% Slk Nt Knitd (doz),315250.0,315240.0,both_years
6104531000,"W/g Skirts Of Syn Fibers Cont 23% More Wool, Knit (doz)",315250.0,315240.0,both_years
6104532010,"Women's Skirts Synthetic Fiber Lt 23% Wool, Knit (doz)",315250.0,315240.0,both_years
6104532020,"Girls' Skirts Of Synthetic Fib Lt 23% Wool, Knit (doz)",315250.0,315240.0,both_years
6208210010,"W/g Nightdresses Etc Cot Gt=2 Color Warp, Not Kt (doz)",315250.0,315240.0,both_years
6208210020,"Women's Nightdress Etc Cot Nt Gt=2 Color Wrp, N Kt (doz)",315250.0,315240.0,both_years
6208210030,"Girls' Nightdress Etc Cot Nt Gt=2 Color Warp, N Kt (doz)",315250.0,315240.0,both_years
