hs_code,mapping_type,hs_code_2021,naics_2021,hs_code_2022,naics_2022,hs_code_2023,naics_2023,hs_code_2024,naics_2024
4421919770,partial_coverage,4421919770,321999,,,,,,
6207913010,inconsistent_naics,6207913010,315220,6207913010,315220,6207913010,315250,6207913010,315250
8541406015,partial_coverage,8541406015,335999,,,,,,
6115210020,inconsistent_naics,6115210020,315110,6115210020,315110,6115210020,315120,6115210020,315120
6110202035,inconsistent_naics,6110202035,315240,6110202035,315240,6110202035,315250,6110202035,315250
0306170027,partial_coverage,0306170027,114112,,,,,,
6211201555,inconsistent_naics,6211201555,315240,6211201555,315240,6211201555,315250,6211201555,315250
4403210030,partial_coverage,4403210030,113310,,,,,,
6208920040,inconsistent_naics,6208920040,315240,6208920040,315240,6208920040,315250,6208920040,315250
3921131950,inconsistent_naics,3921131950,326113,3921131950,326113,3921131950,326113,3921131950,326150
4409225060,partial_coverage,,,4409225060,321918,4409225060,321918,4409225060,321918
6201406010,partial_coverage,,,6201406010,315220,6201406010,315250,6201406010,315250
6204698010,inconsistent_naics,6204698010,315240,6204698010,315240,6204698010,315250,6204698010,315250
0810201024,partial_coverage,0810201024,111334,,,,,,
0702002042,partial_coverage,,,0702002042,111419,0702002042,111419,0702002042,111419
8507208010,inconsistent_naics,8507208010,335911,8507208010,335911,8507208010,335910,8507208010,335910
8501318090,partial_coverage,8501318090,335312,,,,,,
9405994010,inconsistent_naics,9405994010,335129,9405994010,335129,9405994010,335139,9405994010,335139
3002200060,partial_coverage,3002200060,325414,,,,,,
8524119000,partial_coverage,,,8524119000,333314,8524119000,333310,8524119000,334419
7102214000,inconsistent_naics,7102214000,339910,7102214000,339910,7102214000,339910,7102214000,212390
6114200046,inconsistent_naics,6114200046,315240,6114200046,315240,6114200046,315250,6114200046,315250
6205302070,partial_coverage,6205302070,315220,6205302070,315220,6205302070,315250,,
9006591560,partial_coverage,,,9006591560,333316,9006591560,333310,9006591560,333310
6110202015,inconsistent_naics,6110202015,315220,6110202015,315220,6110202015,315250,6110202015,315250
6206203020,inconsistent_naics,6206203020,315240,6206203020,315240,6206203020,315250,6206203020,315250
4418919105,partial_coverage,,,4418919105,321918,4418919105,321918,4418919105,321918
6210505555,inconsistent_naics,6210505555,315280,6210505555,315280,6210505555,315250,6210505555,315250
0707002020,partial_coverage,,,0707002020,111219,,,,
2937900500,inconsistent_naics,2937900500,325412,2937900500,325412,2937900500,325412,2937900500,325411
6103230010,inconsistent_naics,6103230010,315220,6103230010,315220,6103230010,315250,6103230010,315250
6210502240,inconsistent_naics,6210502240,315240,6210502240,315240,6210502240,315250,6210502240,315250
2106909875,partial_coverage,2106909875,311514,,,,,,
6211398030,inconsistent_naics,6211398030,315220,6211398030,315220,6211398030,315250,6211398030,315250
4403260152,partial_coverage,,,4403260152,113310,4403260152,113310,4403260152,113310
6104292075,inconsistent_naics,6104292075,315240,6104292075,315240,6104292075,315250,6104292075,315250
7310290065,inconsistent_naics,7310290065,332439,7310290065,332439,7310290065,332439,7310290065,332420
4412515100,partial_coverage,,,4412515100,321211,4412515100,321211,4412515100,321211
6112191020,inconsistent_naics,6112191020,315240,6112191020,315240,6112191020,315250,6112191020,315250
7019720500,partial_coverage,,,7019720500,314994,7019720500,314994,7019720500,314994
8423909000,inconsistent_naics,8423909000,333997,8423909000,333997,8423909000,333998,8423909000,333998
3920515000,partial_coverage,3920515000,326113,,,,,,
8524911000,partial_coverage,,,8524911000,334419,8524911000,334419,8524911000,334419
9405428410,partial_coverage,,,9405428410,335129,9405428410,335139,9405428410,335139
6603904100,inconsistent_naics,6603904100,326199,6603904100,326199,6603904100,326199,6603904100,339999
6203490150,inconsistent_naics,6203490150,315220,6203490150,315220,6203490150,315250,6203490150,315250
8701945000,inconsistent_naics,8701945000,333120,8701945000,333120,8701945000,333120,8701945000,333111
0309100500,partial_coverage,,,0309100500,311710,0309100500,311710,0309100500,311710
9013905000,partial_coverage,9013905000,333314,,,,,,
4810141900,inconsistent_naics,4810141900,322121,4810141900,322121,4810141900,322120,4810141900,322120
9006910001,inconsistent_naics,9006910001,333316,9006910001,333316,9006910001,333310,9006910001,333310
6201404021,partial_coverage,,,6201404021,315220,6201404021,315250,6201404021,315250
0702006035,partial_coverage,0702006035,111219,0702006035,111219,,,,
2508600000,inconsistent_naics,2508600000,212325,2508600000,212325,2508600000,212323,2508600000,212323
9706000040,partial_coverage,9706000040,930000,,,,,,
4810291035,inconsistent_naics,4810291035,322121,4810291035,322121,4810291035,322120,4810291035,322120
8205901000,inconsistent_naics,8205901000,332111,8205901000,332111,8205901000,332111,8205901000,332216
8459690010,inconsistent_naics,8459690010,333517,8459690010,333517,8459690010,333517,8459690010,930000
8802400040,partial_coverage,8802400040,336411,,,,,,
2929905040,partial_coverage,,,,,,,2929905040,325199
8428900310,partial_coverage,,,8428900310,333120,8428900310,333120,8428900310,333120
8443160000,inconsistent_naics,8443160000,333244,8443160000,333244,8443160000,333248,8443160000,333248
6203431340,inconsistent_naics,6203431340,315220,6203431340,315220,6203431340,315250,6203431340,315250
2930909210,partial_coverage,,,2930909210,325199,2930909210,325199,2930909210,325199
6110302063,inconsistent_naics,6110302063,315240,6110302063,315240,6110302063,315250,6110302063,315250
6111204000,inconsistent_naics,6111204000,315240,6111204000,315240,6111204000,315250,6111204000,315250
8477510010,inconsistent_naics,8477510010,333249,8477510010,333249,8477510010,333248,8477510010,333248
7104915000,partial_coverage,,,7104915000,339910,7104915000,339910,7104915000,327999
7019697000,partial_coverage,,,7019697000,314994,7019697000,314994,7019697000,314994
9006590160,partial_coverage,,,9006590160,333316,9006590160,333310,9006590160,333310
6202202921,partial_coverage,,,6202202921,315240,6202202921,315250,6202202921,315250
9031494000,inconsistent_naics,9031494000,332216,9031494000,332216,9031494000,332216,9031494000,333310
4202292000,inconsistent_naics,4202292000,316992,4202292000,316992,4202292000,316990,4202292000,316990
4412993120,partial_coverage,4412993120,321211,,,,,,
9405208010,partial_coverage,9405208010,335121,,,,,,
4810136000,inconsistent_naics,4810136000,322121,4810136000,322121,4810136000,322120,4810136000,322120
9401905081,partial_coverage,9401905081,337215,,,,,,
8523495000,inconsistent_naics,8523495000,334614,8523495000,334614,8523495000,334610,8523495000,334610
6106901500,inconsistent_naics,6106901500,315240,6106901500,315240,6106901500,315250,6106901500,315250
8541590080,partial_coverage,,,8541590080,334413,8541590080,334413,8541590080,334413
6104292085,inconsistent_naics,6104292085,315240,6104292085,315240,6104292085,315250,6104292085,315250
6203291010,inconsistent_naics,6203291010,315220,6203291010,315220,6203291010,315250,6203291010,315250
7102100000,inconsistent_naics,7102100000,339910,7102100000,339910,7102100000,339910,7102100000,212390
6202134030,partial_coverage,6202134030,315240,,,,,,
7304243040,inconsistent_naics,7304243040,331110,7304243040,331110,7304243040,331110,7304243040,331210
0702002091,partial_coverage,0702002091,111219,0702002091,111219,,,,
6201904930,partial_coverage,,,6201904930,315220,6201904930,315250,6201904930,315250
0511994024,inconsistent_naics,0511994024,11211X,0511994024,11211X,0511994024,11211X,0511994024,115210
6104598020,inconsistent_naics,6104598020,315240,6104598020,315240,6104598020,315250,6104598020,315250
4202190000,inconsistent_naics,4202190000,316998,4202190000,316998,4202190000,316990,4202190000,316990
4403230042,partial_coverage,4403230042,113310,,,,,,
9031491000,inconsistent_naics,9031491000,333316,9031491000,333316,9031491000,333310,9031491000,333310
6210309010,inconsistent_naics,6210309010,315280,6210309010,315280,6210309010,315250,6210309010,315250
4811516000,inconsistent_naics,4811516000,322220,4811516000,322220,4811516000,322220,4811516000,322130
0709550000,partial_coverage,,,0709550000,111411,0709550000,111411,0709550000,111411
6104292063,inconsistent_naics,6104292063,315240,6104292063,315240,6104292063,315250,6104292063,315250
8501640130,partial_coverage,,,8501640130,335312,8501640130,335312,8501640130,335312
4403250012,partial_coverage,4403250012,113310,,,,,,
6204690644,inconsistent_naics,6204690644,315240,6204690644,315240,6204690644,315250,6204690644,315250
4403220012,partial_coverage,4403220012,113310,,,,,,
6201910511,partial_coverage,6201910511,315220,,,,,,
3204201000,inconsistent_naics,3204201000,325130,3204201000,325130,3204201000,325130,3204201000,325199
6205900720,inconsistent_naics,6205900720,315220,6205900720,315220,6205900720,315250,6205900720,315250
2929905010,partial_coverage,2929905010,325199,2929905010,325199,2929905010,325199,,
8703600040,inconsistent_naics,8703600040,336111,8703600040,336111,8703600040,336110,8703600040,336110
8423891000,inconsistent_naics,8423891000,333997,8423891000,333997,8423891000,333998,8423891000,333998
8716390010,inconsistent_naics,8716390010,336212,8716390010,336212,8716390010,336212,8716390010,333111
3402422020,partial_coverage,,,3402422020,325613,3402422020,325613,3402422020,325613
0102390024,inconsistent_naics,0102390024,11211X,0102390024,11211X,0102390024,11211X,0102390024,1121XX
6104610020,inconsistent_naics,6104610020,315240,6104610020,315240,6104610020,315250,6104610020,315250
8465950091,inconsistent_naics,8465950091,333517,8465950091,333517,8465950091,333517,8465950091,333248
8704510040,partial_coverage,,,8704510040,336120,8704510040,336120,8704510040,336110
6105908060,inconsistent_naics,6105908060,315220,6105908060,315220,6105908060,315250,6105908060,315250
6203420756,inconsistent_naics,6203420756,315220,6203420756,315220,6203420756,315250,6203420756,315250
8802110160,partial_coverage,,,8802110160,336411,8802110160,336411,8802110160,930000
8802300170,partial_coverage,,,8802300170,336411,8802300170,336411,8802300170,930000
8501803000,partial_coverage,,,8501803000,335312,8501803000,335312,8501803000,335312
6107999000,inconsistent_naics,6107999000,315220,6107999000,315220,6107999000,315250,6107999000,315250
4403220116,partial_coverage,,,4403220116,113310,4403220116,113310,4403220116,113310
4418810000,partial_coverage,,,4418810000,321213,4418810000,321215,4418810000,321215
6106902530,inconsistent_naics,6106902530,315240,6106902530,315240,6106902530,315250,6106902530,315250
6206303003,inconsistent_naics,6206303003,315240,6206303003,315240,6206303003,315250,6206303003,315250
7302901000,inconsistent_naics,7302901000,331511,7302901000,331511,7302901000,331511,7302901000,332999
9027808060,partial_coverage,9027808060,334516,,,,,,
7304598070,inconsistent_naics,7304598070,331110,7304598070,331110,7304598070,331110,7304598070,331210
6201204021,partial_coverage,,,6201204021,315220,6201204021,315250,6201204021,315250
8525805050,partial_coverage,8525805050,334310,,,,,,
4403220015,partial_coverage,4403220015,113310,,,,,,
6104692030,inconsistent_naics,6104692030,315240,6104692030,315240,6104692030,315250,6104692030,315250
2933360000,partial_coverage,,,2933360000,325199,2933360000,325199,2933360000,325199
2202999100,partial_coverage,,,2202999100,312111,,,,
6211430591,inconsistent_naics,6211430591,315240,6211430591,315240,6211430591,315250,6211430591,315250
6201405500,partial_coverage,,,6201405500,315220,6201405500,315250,6201405500,315250
5703292090,partial_coverage,,,5703292090,314110,5703292090,314110,5703292090,314110
9007204000,inconsistent_naics,9007204000,333316,9007204000,333316,9007204000,333310,9007204000,333310
3301295109,inconsistent_naics,3301295109,325998,3301295109,325998,3301295109,325998,3301295109,325199
2921196140,partial_coverage,,,,,,,2921196140,325199
6201991520,partial_coverage,6201991520,315220,,,,,,
7307915070,inconsistent_naics,7307915070,332919,7307915070,332919,7307915070,332919,7307915070,332996
2611006000,inconsistent_naics,2611006000,212299,2611006000,212299,2611006000,212290,2611006000,212290
8451909020,inconsistent_naics,8451909020,333249,8451909020,333249,8451909020,333248,8451909020,333248
7304515060,inconsistent_naics,7304515060,331110,7304515060,331110,7304515060,331110,7304515060,331210
4202929315,inconsistent_naics,4202929315,316998,4202929315,316998,4202929315,316990,4202929315,316990
9002208000,inconsistent_naics,9002208000,333314,9002208000,333314,9002208000,333310,9002208000,333310
6211325010,inconsistent_naics,6211325010,315220,6211325010,315220,6211325010,315250,6211325010,315250
6111206070,inconsistent_naics,6111206070,315240,6111206070,315240,6111206070,315250,6111206070,315250
8461508010,inconsistent_naics,8461508010,333517,8461508010,333517,8461508010,333517,8461508010,930000
8539292000,inconsistent_naics,8539292000,335110,8539292000,335110,8539292000,335139,8539292000,335139
9007100000,inconsistent_naics,9007100000,333316,9007100000,333316,9007100000,333310,9007100000,333310
0807198020,partial_coverage,,,,,0807198020,111219,0807198020,111219
3824999330,partial_coverage,,,3824999330,325199,3824999330,325199,3824999330,325199
0707002015,partial_coverage,,,,,0707002015,111219,0707002015,111219
9403708002,inconsistent_naics,9403708002,337125,9403708002,337125,9403708002,337126,9403708002,337126
8448492000,inconsistent_naics,8448492000,333249,8448492000,333249,8448492000,333248,8448492000,333248
4809202000,inconsistent_naics,4809202000,322121,4809202000,322121,4809202000,322120,4809202000,339940
6203230015,inconsistent_naics,6203230015,315220,6203230015,315220,6203230015,315250,6203230015,315250
8462325050,partial_coverage,,,8462325050,333517,8462325050,333517,8462325050,333517
6111909000,inconsistent_naics,6111909000,315240,6111909000,315240,6111909000,315250,6111909000,315250
6206303031,inconsistent_naics,6206303031,315240,6206303031,315240,6206303031,315250,6206303031,315250
4202226000,inconsistent_naics,4202226000,316992,4202226000,316992,4202226000,316990,4202226000,316990
7304598040,inconsistent_naics,7304598040,331110,7304598040,331110,7304598040,331110,7304598040,331210
6103291015,inconsistent_naics,6103291015,315220,6103291015,315220,6103291015,315250,6103291015,315250
4802545000,inconsistent_naics,4802545000,322121,4802545000,322121,4802545000,322120,4802545000,322120
1702202810,inconsistent_naics,1702202810,111998,1702202810,111998,1702202810,111998,1702202810,311999
6211490390,inconsistent_naics,6211490390,315240,6211490390,315240,6211490390,315250,6211490390,315250
